id,title
"22101778","How do I preserve line breaks when storing a command output to a variable in bash?"
"14286844","ZSH not recognizing my aliases?"
"11803395","sed/awk capitalize strings"
"11918285","My .bashrc file not executed on Git Bash startup (Windows 7)"
"14120846","Reverse sort order of a multicolumn file in BASH"
"32721216","How to pass a PHP array to a BASH script?"
"8058487","How to find where an environment variable is set"
"26452816","-bash: ngrok: command not found"
"12843423","How to tell gnuplot not to print fit log on screen?"
"14496428","Meaning of double square brackets in bash"
"100829","Spawning an interactive telnet session from a shell script"
"16074786","Bash: How to set a variable from argument, and with a default value"
"18027799","Rename multiple directories matching pattern"
"6345429","How do I print some text in bash and pad it with spaces to a certain width?"
"2199455","Bash - How to call a function declared in a parent shell?"
"11855406","Why are all NUL removed from my script?"
"13739828","Bash Number Limit?"
"4088357","how can I override alias set in .bash_aliases"
"11131020","How to get the number of files in a folder as a variable?"
"80612","Best practises for holding passwords in shell / Perl scripts?"
"5038803","Function local read-only vs. global read-only variable with the same name"
"13384922","find folders in a directory, without listing the parent directory"
"9869902","Prevent bash from interpreting without quoting everything"
"22903743","How to copy files as fast as possible?"
"4819819","Get autocompletion when invoking a READ inside a Bash script"
"1459250","BASH: Strip new-line character from string (read line)"
"3800158","bash if with or and negation"
"22107610","Shell script: Run function from script over ssh"
"5057083","Read a file using a bash script"
"19075074","Unix Bash Shell Programming if directory exists"
"18648345","Saving awk output to variable"
"1803701","cygwin tab completion"
"13843896","Store query in array in bash"
"550490","How can I put $HOME/opt/git/bin to my PATH?"
"20623128","how to pass numeric array from bash to csh"
"10984432","How to read the file content into a variable in one go?"
"23356779","How can I store find command result as arrays in Bash"
"10905062","How do I get an equivalent of /dev/one in Linux"
"18439528","sed insert line with spaces to a specific line"
"26411225","How to resume scp with partially copied files?"
"19432753","Brace expansion with variable?"
"958194","How to make emacs shell execute init file automatically?"
"29033016","How to split files up and process them in parallel and then stitch them back? unix"
"14904142","Export variables defined in another file"
"2762382","Format stdin in bash"
"35016495","Why is this shell variable not set correctly"
"1574403","List all leaf subdirectories in linux"
"16261100","can't download github project with curl command"
"10234327","convert bash `ls` output to json array"
"6811435","Why does Cygwin execute shell commands very slowly?"
"22147693","Does head consume additional characters from stdin?"
"6660010","Bash: How to assign an associative array to another variable name (e.g. rename the variable)?"
"8960677","String replacement in bash - bad substitution error"
"8974493","How can I pass on my Bash loop variable to the Perl interpreter?"
"20725925","Get pid of current subshell"
"28693737","Is bash a programming language?"
"6220060","How can I use a single command to unzip every file in a directory, into a new unique directory with the same name as the file"
"8857705","Deleting the first two lines of a file using BASH or awk or sed or whatever"
"11053558","Bash: Rename small part of multiple files in middle of name"
"5296428","How to sort a text file according to character code or ASCII code value?"
"3856630","How to separate words in a ""sentence"" with spaces?"
"17291233","How to check internet access using bash script in linux?"
"2805412","Bash completion for Maven escapes colon"
"4348166","Using ? with sed"
"10693431","How do I add a newline using printf?"
"13369933","Replace dynamic content in XML file"
"15331259","Use awk to find first occurrence only of string after a delimiter"
"15643834","Using bash ps and cut together"
"5717972","Code block usage { } in bash"
"15367674","Bash: One-liner to exit with the opposite status of a grep command?"
"15353655","How to use cut command in bash to show all columns except those indicated?"
"9783507","How can I check in my bashrc if an alias was already set"
"8314499","Read N lines at a time using BASH"
"11210126","Bash: find files with trailing spaces at the end of the lines"
"13258664","echo ""-n"" will not print -n?"
"5615016","Succinct way to create a tracking branch with Git"
"7812324","finding executable files using ls and grep"
"35820825","What is the cleanest way to create a non-linear pipeline in Bash?"
"8432853","Simply forking and redirecting the output of a command to /dev/null"
"8890138","Force bash to use .vimrc in vi mode"
"13963265","bc is ignoring scale option"
"30988586","Creating an array from a text file in BASH"
"4140822","Creating multiple files with content from shell"
"4584736","Bash, execute command but continue with interactive session"
"26041934","How does CVE-2014-7169 work? Breakdown of the test code"
"30154694","what does 'cd $_' mean?"
"3778065","bash alias with argument and autocompletion"
"5006229","Why does my Bash counter reset after while loop"
"2693467","SVN: and bash: How to tell if there are uncommitted changes"
"31506158","Running Openssl from a bash script on windows - Subject does not start with '/'"
"13359276","echo to stderr and tee to log file?"
"8922061","Bash - Curl (6) couldn't resolve host issue"
"9374868","Number formatting in BASH with thousand separator"
"8186079","generate php classes in bash"
"8346118","Check if a makefile exists before including it"
"2168518","bash script to restart Apache automatically"
